EmployeeID,Department,JobRole,Age,MonthlyIncome,YearsAtCompany,OverTime,Attrition,AttritionProbability,RiskLevel,ModelVersion,EngagementScore,PerformanceRating,SkillGapCount,SkillGapScore,SkillGaps,TopMissingSkill,Recommendation,CourseTitle,Provider,DurationHours,Priority,EngagementBand
1649,Research & Development,Laboratory Technician,40,2166,4,Yes,Yes,0.9432,HIGH,v1,20.0,3,11,38.24,"Microsoft Excel, Microsoft Office, Active Listening, Microsoft PowerPoint, MEDITECH",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Low
1650,Sales,Sales Executive,29,5869,5,No,No,0.8013,HIGH,v1,58.4,3,10,37.87,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Salesforce, Active Listening",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,9.45,Moderate
1651,Research & Development,Healthcare Representative,36,8008,3,No,No,0.0978,LOW,v1,40.0,3,7,25.38,"Microsoft Excel, Microsoft Office, Apache Hadoop, Active Learning, Writing",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1653,Research & Development,Manufacturing Director,25,5206,7,No,No,0.008,LOW,v1,81.7,3,11,43.88,"SAP, Microsoft Excel, Microsoft Office, Microsoft Outlook, Critical Thinking",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,High
1654,Research & Development,Manufacturing Director,39,5295,5,No,No,0.2771,LOW,v1,63.3,4,12,49.13,"SAP, Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Microsoft Outlook",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,Moderate
1655,Research & Development,Research Director,49,16413,4,No,No,0.0257,LOW,v1,40.0,3,11,41.76,"Microsoft Excel, Monitoring, Reading Comprehension, Active Listening, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1656,Research & Development,Research Director,50,13269,14,No,No,0.0082,LOW,v1,45.0,3,8,30.12,"Microsoft PowerPoint, Science, Reading Comprehension, IBM SPSS Statistics, ESRI ArcGIS",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1657,Sales,Sales Representative,20,2783,2,No,No,0.5408,MEDIUM,v1,60.0,3,16,58.26,"Microsoft Excel, Microsoft Office, Salesforce, Speaking, Active Listening",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Moderate
1658,Research & Development,Research Scientist,34,5433,11,No,No,0.0334,LOW,v1,63.3,3,14,53.87,"R, Microsoft Office, Writing, Active Learning, Critical Thinking",R,Learn R,Statistical Programming in R,Coursera,24,6.75,Moderate
1659,Research & Development,Laboratory Technician,36,2013,4,No,No,0.4801,MEDIUM,v1,43.3,3,11,36.24,"Active Listening, SAP, Microsoft PowerPoint, Microsoft Word, MEDITECH",Active Listening,Learn Active Listening,Running Effective Remote Meetings,LinkedIn Learning,6,6.244,Moderate
1661,Research & Development,Healthcare Representative,49,13966,15,Yes,No,0.0438,LOW,v1,55.0,3,10,36.01,"Microsoft Excel, Salesforce, Reading Comprehension, Google Workspace, Microsoft Azure",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1662,Research & Development,Manufacturing Director,36,4374,3,No,No,0.0109,LOW,v1,65.0,3,10,38.13,"SAP, Microsoft Outlook, Monitoring, Active Listening, Learning Strategies",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,Moderate
1664,Research & Development,Healthcare Representative,36,6842,5,No,No,0.0318,LOW,v1,55.0,4,12,45.13,"Microsoft Excel, Microsoft Office, Microsoft Outlook, Active Listening, Reading Comprehension",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1665,Research & Development,Manager,54,17426,10,No,No,0.0121,LOW,v1,60.0,4,7,24.0,"Apple macOS, Atlassian JIRA, Atlassian Confluence, Adobe Acrobat, Writing",Apple macOS,Learn Apple macOS,Operating Systems for End Users,Apple,6,5.25,Moderate
1666,Research & Development,Research Director,43,17603,14,No,No,0.0391,LOW,v1,51.7,4,13,49.88,"Microsoft Excel, Science, Monitoring, Critical Thinking, Reading Comprehension",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1667,Sales,Sales Executive,35,4581,11,Yes,Yes,0.7506,HIGH,v1,81.7,4,8,29.37,"Salesforce, Microsoft Outlook, Adobe InDesign, Adobe Acrobat, Adobe Photoshop",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,9.45,High
1668,Research & Development,Research Scientist,38,4735,13,No,No,0.0129,LOW,v1,91.7,3,9,35.37,"Microsoft Excel, Writing, Active Learning, Critical Thinking, Reading Comprehension",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,High
1669,Sales,Sales Executive,29,4187,10,Yes,No,0.7992,HIGH,v1,26.6,3,13,48.12,"Microsoft Excel, Microsoft Office, Salesforce, Microsoft Outlook, Active Listening",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Low
1670,Sales,Sales Executive,33,5505,6,No,No,0.0316,LOW,v1,83.4,3,9,32.38,"Salesforce, Microsoft Outlook, Speaking, Adobe InDesign, Adobe Acrobat",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,6.75,High
1671,Research & Development,Research Scientist,32,5470,9,No,No,0.0112,LOW,v1,58.3,3,11,42.48,"R, Science, Speaking, Active Learning, Critical Thinking",R,Learn R,Statistical Programming in R,Coursera,24,6.75,Moderate
1673,Sales,Sales Executive,31,5476,10,No,No,0.2452,LOW,v1,56.7,3,8,29.74,"Microsoft PowerPoint, Microsoft Office, Speaking, Adobe Creative Cloud, Adobe InDesign",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1674,Research & Development,Laboratory Technician,49,2587,2,Yes,No,0.5263,MEDIUM,v1,45.0,3,13,43.62,"Microsoft Office, Active Listening, SAP, Microsoft PowerPoint, Microsoft Word",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,7.762,Moderate
1675,Research & Development,Laboratory Technician,38,2440,4,No,No,0.6929,HIGH,v1,51.6,4,9,30.25,"Microsoft Excel, Reading Comprehension, Google Docs, Microsoft Outlook, Monitoring",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Moderate
1676,Sales,Manager,47,15972,3,No,No,0.0172,LOW,v1,58.3,3,7,25.0,"Microsoft Office, Atlassian JIRA, Google Analytics, Adobe Acrobat, Writing",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,Moderate
1677,Research & Development,Manager,49,15379,8,No,No,0.1495,LOW,v1,60.0,3,10,37.12,"Microsoft Excel, Microsoft Office, Monitoring, Active Learning, Apple macOS",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1678,Sales,Sales Executive,41,7082,2,Yes,No,0.3642,MEDIUM,v1,76.7,3,10,35.5,"Microsoft PowerPoint, Salesforce, Active Listening, Adobe Creative Cloud, Adobe InDesign",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,7.762,High
1680,Sales,Sales Representative,20,2728,2,No,No,0.7952,HIGH,v1,46.7,3,12,43.76,"Microsoft Office, Salesforce, Speaking, Reading Comprehension, IBM SPSS Statistics",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,9.45,Moderate
1681,Sales,Sales Executive,33,5368,6,Yes,No,0.1497,LOW,v1,76.7,4,13,45.62,"Microsoft Office, Salesforce, Active Listening, Adobe Creative Cloud, Adobe InDesign",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,High
1682,Research & Development,Healthcare Representative,36,5347,3,No,No,0.3055,LOW,v1,45.0,3,13,46.51,"Microsoft Excel, Salesforce, Reading Comprehension, Linux, Microsoft Azure",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1683,Human Resources,Human Resources,44,3195,2,Yes,No,0.1296,LOW,v1,70.0,3,12,47.38,"Microsoft PowerPoint, Microsoft Excel, Workday, Microsoft Office, Applicant Tracking System (ATS)",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,High
1684,Research & Development,Laboratory Technician,23,3989,5,Yes,Yes,0.8964,HIGH,v1,58.3,3,14,48.49,"Microsoft Excel, Microsoft Office, Reading Comprehension, Active Listening, SAP",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Moderate
1687,Research & Development,Laboratory Technician,38,3306,0,No,No,0.1148,LOW,v1,71.7,3,12,40.62,"Microsoft Office, Active Listening, SAP, Microsoft PowerPoint, Microsoft Word",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,High
1689,Research & Development,Healthcare Representative,53,7005,4,No,No,0.0759,LOW,v1,78.3,3,11,39.75,"Microsoft Office, Speaking, Active Listening, Microsoft Azure, Linux",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,High
1691,Sales,Sales Representative,48,2655,9,Yes,Yes,0.4567,MEDIUM,v1,73.4,3,8,29.02,"Salesforce, Active Listening, IBM SPSS Statistics, Microsoft Word, Microsoft Outlook",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,7.762,High
1692,Research & Development,Laboratory Technician,32,1393,1,No,Yes,0.7724,HIGH,v1,56.7,3,6,20.12,"Microsoft Office, Active Listening, Monitoring, Electronic Medical Record (EMR), Science",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,9.45,Moderate
1693,Research & Development,Laboratory Technician,26,2570,7,No,No,0.0657,LOW,v1,83.4,4,8,26.37,"SAP, Microsoft PowerPoint, MEDITECH, Microsoft Outlook, Critical Thinking",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,5.25,High
1694,Research & Development,Research Scientist,55,3537,4,No,No,0.4023,MEDIUM,v1,38.3,3,15,58.61,"Microsoft Excel, R, Microsoft Office, Writing, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Low
1696,Research & Development,Laboratory Technician,34,3986,15,No,No,0.0947,LOW,v1,66.7,3,11,36.62,"Reading Comprehension, SAP, Microsoft PowerPoint, Microsoft Word, MEDITECH",Reading Comprehension,Learn Reading Comprehension,Business Writing for Clarity,LinkedIn Learning,8,5.625,Moderate
1697,Research & Development,Healthcare Representative,60,10883,1,No,No,0.0216,LOW,v1,65.0,4,12,42.76,"Microsoft Excel, Speaking, Reading Comprehension, Microsoft Azure, Linux",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1698,Research & Development,Laboratory Technician,33,2028,14,No,No,0.0444,LOW,v1,61.7,3,9,30.49,"Reading Comprehension, Active Listening, SAP, Microsoft Word, Google Docs",Reading Comprehension,Learn Reading Comprehension,Business Writing for Clarity,LinkedIn Learning,8,5.625,Moderate
1700,Sales,Sales Executive,37,9525,6,No,No,0.2646,LOW,v1,55.0,3,9,34.12,"Microsoft Office, Microsoft Outlook, Active Listening, Speaking, Adobe InDesign",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,Moderate
1701,Research & Development,Research Scientist,34,2929,10,No,No,0.2295,LOW,v1,58.3,3,14,54.73,"R, Microsoft Office, Writing, Science, Speaking",R,Learn R,Statistical Programming in R,Coursera,24,6.75,Moderate
1702,Sales,Sales Representative,23,2275,3,Yes,Yes,0.7246,HIGH,v1,73.4,4,14,51.38,"Microsoft Excel, Microsoft Office, Salesforce, Speaking, Active Listening",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,High
1703,Research & Development,Healthcare Representative,44,7879,8,Yes,No,0.068,LOW,v1,81.7,3,9,34.5,"Microsoft Excel, Salesforce, Microsoft Outlook, Active Listening, Amazon Web Services (AWS)",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,High
1704,Research & Development,Research Scientist,35,4930,5,Yes,No,0.548,MEDIUM,v1,60.0,3,12,47.36,"Microsoft Excel, R, Microsoft Office, Science, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Moderate
1706,Sales,Sales Executive,43,7847,10,Yes,No,0.2768,LOW,v1,76.7,3,9,32.37,"Microsoft Excel, Microsoft Office, Speaking, Adobe Creative Cloud, Critical Thinking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,High
1707,Research & Development,Research Scientist,24,4401,5,No,No,0.041,LOW,v1,78.4,3,11,40.86,"Speaking, Active Learning, Critical Thinking, Reading Comprehension, Mathematics",Speaking,Learn Speaking,Listening and Influence at Work,LinkedIn Learning,6,6.18,High
1708,Sales,Sales Executive,41,9241,10,No,No,0.4645,MEDIUM,v1,70.0,3,7,24.25,"Microsoft Outlook, Adobe Creative Cloud, Adobe InDesign, Adobe Acrobat, Adobe Photoshop",Microsoft Outlook,Learn Microsoft Outlook,Productivity Suite Fundamentals,Microsoft Learn,10,7.762,High
1709,Research & Development,Laboratory Technician,29,2974,5,No,No,0.2928,LOW,v1,73.4,3,8,28.0,"Microsoft Excel, Microsoft Office, Microsoft PowerPoint, Microsoft Outlook, Monitoring",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,High
1710,Sales,Sales Representative,36,4502,13,No,No,0.4818,MEDIUM,v1,71.7,3,10,36.62,"Microsoft Excel, Microsoft Office, Speaking, Reading Comprehension, IBM SPSS Statistics",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,High
1712,Research & Development,Healthcare Representative,45,10748,23,No,No,0.0255,LOW,v1,56.7,4,11,40.99,"Microsoft Excel, Microsoft Office, Active Listening, Reading Comprehension, Google Workspace",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1714,Human Resources,Human Resources,24,1555,1,No,Yes,0.9129,HIGH,v1,56.7,3,12,46.13,"Microsoft Excel, Microsoft Office, Speaking, Applicant Tracking System (ATS), Reading Comprehension",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Moderate
1716,Sales,Sales Executive,47,12936,23,No,Yes,0.9646,HIGH,v1,40.0,3,12,44.75,"Microsoft PowerPoint, Microsoft Office, Salesforce, Microsoft Outlook, Speaking",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,9.45,Moderate
1718,Research & Development,Laboratory Technician,26,2305,3,No,No,0.3317,LOW,v1,61.7,3,9,31.49,"Microsoft Excel, Reading Comprehension, Active Listening, Microsoft PowerPoint, Google Docs",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1719,Research & Development,Research Director,45,16704,21,No,No,0.2267,LOW,v1,55.0,3,8,29.5,"Microsoft Office, Monitoring, IBM SPSS Statistics, Microsoft SharePoint, Microsoft Visio",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,Moderate
1720,Research & Development,Research Scientist,32,3433,5,No,No,0.62,HIGH,v1,41.7,3,11,41.24,"Microsoft Office, Speaking, Reading Comprehension, Active Listening, Mathematics",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,9.45,Moderate
1721,Research & Development,Laboratory Technician,31,3477,5,No,No,0.131,LOW,v1,68.3,3,8,27.24,"Microsoft Excel, Active Listening, MEDITECH, Microsoft Outlook, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1722,Human Resources,Human Resources,41,6430,3,No,No,0.3126,LOW,v1,36.7,3,8,29.38,"Microsoft Office, Applicant Tracking System (ATS), Oracle HRIS, Critical Thinking, Adobe Acrobat",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,Low
1724,Research & Development,Manufacturing Director,40,6516,1,Yes,No,0.382,MEDIUM,v1,36.7,3,13,49.01,"Microsoft Excel, Microsoft Office, Monitoring, Reading Comprehension, Active Listening",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Low
1725,Research & Development,Laboratory Technician,24,3907,6,No,No,0.6042,HIGH,v1,41.7,3,13,43.49,"Microsoft Excel, Active Listening, SAP, MEDITECH, Google Docs",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Moderate
1727,Research & Development,Healthcare Representative,46,5562,10,No,No,0.0676,LOW,v1,60.0,3,6,23.0,"Microsoft Excel, Microsoft Office, Microsoft Azure, Apache Hadoop, Active Learning",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1728,Research & Development,Manufacturing Director,35,6883,7,No,No,0.0174,LOW,v1,70.0,3,10,38.25,"SAP, Microsoft Office, Monitoring, Speaking, Learning Strategies",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,High
1729,Research & Development,Research Scientist,30,2862,10,No,No,0.1274,LOW,v1,61.7,3,14,54.48,"Microsoft Excel, R, Science, Speaking, Active Learning",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1731,Sales,Sales Executive,47,4978,1,No,No,0.3885,MEDIUM,v1,50.0,3,10,38.25,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Salesforce, Microsoft Outlook",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,7.762,Moderate
1732,Sales,Sales Executive,46,10368,10,Yes,No,0.3112,LOW,v1,68.3,3,6,22.24,"Microsoft PowerPoint, Microsoft Office, Adobe InDesign, Adobe Acrobat, Monitoring",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1733,Sales,Sales Executive,36,6134,2,Yes,Yes,0.6689,HIGH,v1,28.3,3,10,35.37,"Microsoft PowerPoint, Salesforce, Speaking, Adobe Acrobat, Adobe Illustrator",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,9.45,Low
1734,Sales,Sales Executive,32,6735,0,No,Yes,0.8336,HIGH,v1,23.3,3,8,29.75,"Microsoft PowerPoint, Salesforce, Speaking, Active Listening, Adobe InDesign",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,9.45,Low
1735,Research & Development,Laboratory Technician,23,3295,3,No,No,0.7299,HIGH,v1,46.7,3,12,39.62,"Reading Comprehension, SAP, Microsoft PowerPoint, Microsoft Word, MEDITECH",Reading Comprehension,Learn Reading Comprehension,Business Writing for Clarity,LinkedIn Learning,8,7.875,Moderate
1736,Research & Development,Manufacturing Director,31,5238,5,No,No,0.4086,MEDIUM,v1,81.7,4,12,47.13,"SAP, Microsoft PowerPoint, Microsoft Office, Monitoring, Critical Thinking",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,7.762,High
1737,Research & Development,Laboratory Technician,39,6472,9,Yes,No,0.0842,LOW,v1,86.7,3,10,32.12,"Microsoft Word, MEDITECH, Google Docs, Microsoft Outlook, Speaking",Microsoft Word,Learn Microsoft Word,Business Documents That Get Read,LinkedIn Learning,8,5.25,High
1739,Sales,Sales Executive,32,9610,4,No,No,0.6473,HIGH,v1,46.7,3,6,21.25,"Active Listening, Critical Thinking, Adobe Acrobat, Adobe Illustrator, Adobe Photoshop",Active Listening,Learn Active Listening,Running Effective Remote Meetings,LinkedIn Learning,6,8.4,Moderate
1740,Sales,Manager,40,19833,21,No,No,0.7561,HIGH,v1,41.6,3,11,40.12,"Microsoft Office, Reading Comprehension, Active Listening, Active Learning, Apple macOS",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,9.45,Moderate
