EmployeeID,Department,JobRole,MissingSkill,Recommendation,CourseID,CourseTitle,Provider,Level,DurationHours,MatchType,SkillImportance,OrgSeverity,AttritionRisk,Priority,Rank
1719,Research & Development,Research Director,Monitoring,Learn Monitoring,C039,Performance Tracking and Review,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,LOW,6.0,2
1719,Research & Development,Research Director,IBM SPSS Statistics,Learn IBM SPSS Statistics,C003,Applied Statistics with SPSS,IBM SkillsBuild,Beginner,16,tag,3.5,HIGH,LOW,5.25,3
1720,Research & Development,Research Scientist,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,HIGH,9.45,1
1720,Research & Development,Research Scientist,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.12,HIGH,HIGH,8.652,2
1720,Research & Development,Research Scientist,Reading Comprehension,Learn Reading Comprehension,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,4.0,HIGH,HIGH,8.4,3
1721,Research & Development,Laboratory Technician,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1721,Research & Development,Laboratory Technician,Active Listening,Learn Active Listening,C015,Running Effective Remote Meetings,LinkedIn Learning,Beginner,6,tag,3.62,HIGH,LOW,5.43,2
1721,Research & Development,Laboratory Technician,MEDITECH,Learn MEDITECH,C032,Clinical Records and Patient Data Systems,HIMSS,Intermediate,18,tag,3.5,HIGH,LOW,5.25,3
1722,Human Resources,Human Resources,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,1
1722,Human Resources,Human Resources,Critical Thinking,Learn Critical Thinking,C033,Structured Problem Solving,Coursera,Intermediate,12,tag,3.88,HIGH,LOW,5.82,2
1722,Human Resources,Human Resources,Adobe Acrobat,Learn Adobe Acrobat,C019,Working with PDFs and Document Workflows,Adobe,Beginner,6,tag,3.5,HIGH,LOW,5.25,3
1724,Research & Development,Manufacturing Director,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,MEDIUM,7.762,1
1724,Research & Development,Manufacturing Director,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,2
1724,Research & Development,Manufacturing Director,Monitoring,Learn Monitoring,C039,Performance Tracking and Review,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,MEDIUM,6.9,3
1725,Research & Development,Laboratory Technician,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,HIGH,9.45,1
1725,Research & Development,Laboratory Technician,Active Listening,Learn Active Listening,C015,Running Effective Remote Meetings,LinkedIn Learning,Beginner,6,tag,3.62,HIGH,HIGH,7.602,2
1725,Research & Development,Laboratory Technician,SAP,Learn SAP,C029,Enterprise Resource Planning Essentials,SAP,Intermediate,24,tag,3.5,HIGH,HIGH,7.35,3
1727,Research & Development,Healthcare Representative,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1727,Research & Development,Healthcare Representative,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,2
1727,Research & Development,Healthcare Representative,Active Learning,Learn Active Learning,C034,Learning How to Learn,Coursera,Beginner,8,tag,3.5,HIGH,LOW,5.25,3
1728,Research & Development,Manufacturing Director,SAP,Learn SAP,C029,Enterprise Resource Planning Essentials,SAP,Intermediate,24,tag,4.5,HIGH,LOW,6.75,1
1728,Research & Development,Manufacturing Director,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,2
1728,Research & Development,Manufacturing Director,Monitoring,Learn Monitoring,C039,Performance Tracking and Review,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,LOW,6.0,3
1729,Research & Development,Research Scientist,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1729,Research & Development,Research Scientist,R,Learn R,C002,Statistical Programming in R,Coursera,Intermediate,24,tag,4.5,HIGH,LOW,6.75,2
1729,Research & Development,Research Scientist,Science,Learn Science,C038,Scientific Method in Practice,edX,Intermediate,14,tag,4.12,HIGH,LOW,6.18,3
1731,Sales,Sales Executive,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,1
1731,Sales,Sales Executive,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,MEDIUM,7.762,2
1731,Sales,Sales Executive,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,3
1732,Sales,Sales Executive,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,LOW,6.75,1
1732,Sales,Sales Executive,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,2
1732,Sales,Sales Executive,Adobe InDesign,Learn Adobe InDesign,C022,Layout and Publication Design,Adobe,Intermediate,14,tag,3.5,HIGH,LOW,5.25,3
1733,Sales,Sales Executive,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,HIGH,9.45,1
1733,Sales,Sales Executive,Salesforce,Learn Salesforce,C026,Managing the Customer Pipeline,Trailhead,Beginner,16,tag,4.5,HIGH,HIGH,9.45,2
1733,Sales,Sales Executive,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,HIGH,8.4,3
1734,Sales,Sales Executive,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,HIGH,9.45,1
1734,Sales,Sales Executive,Salesforce,Learn Salesforce,C026,Managing the Customer Pipeline,Trailhead,Beginner,16,tag,4.5,HIGH,HIGH,9.45,2
1734,Sales,Sales Executive,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,HIGH,8.4,3
1735,Research & Development,Laboratory Technician,Reading Comprehension,Learn Reading Comprehension,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,3.75,HIGH,HIGH,7.875,1
1735,Research & Development,Laboratory Technician,SAP,Learn SAP,C029,Enterprise Resource Planning Essentials,SAP,Intermediate,24,tag,3.5,HIGH,HIGH,7.35,2
1735,Research & Development,Laboratory Technician,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,3.5,HIGH,HIGH,7.35,3
1736,Research & Development,Manufacturing Director,SAP,Learn SAP,C029,Enterprise Resource Planning Essentials,SAP,Intermediate,24,tag,4.5,HIGH,MEDIUM,7.762,1
1736,Research & Development,Manufacturing Director,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,2
1736,Research & Development,Manufacturing Director,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,3
1737,Research & Development,Laboratory Technician,Microsoft Word,Learn Microsoft Word,C011,Business Documents That Get Read,LinkedIn Learning,Beginner,8,tag,3.5,HIGH,LOW,5.25,1
1737,Research & Development,Laboratory Technician,MEDITECH,Learn MEDITECH,C032,Clinical Records and Patient Data Systems,HIMSS,Intermediate,18,tag,3.5,HIGH,LOW,5.25,2
1737,Research & Development,Laboratory Technician,Google Docs,Learn Google Docs,C011,Business Documents That Get Read,LinkedIn Learning,Beginner,8,tag,3.5,HIGH,LOW,5.25,3
1739,Sales,Sales Executive,Active Listening,Learn Active Listening,C015,Running Effective Remote Meetings,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,HIGH,8.4,1
1739,Sales,Sales Executive,Critical Thinking,Learn Critical Thinking,C033,Structured Problem Solving,Coursera,Intermediate,12,tag,3.5,HIGH,HIGH,7.35,2
1739,Sales,Sales Executive,Adobe Acrobat,Learn Adobe Acrobat,C019,Working with PDFs and Document Workflows,Adobe,Beginner,6,tag,3.5,HIGH,HIGH,7.35,3
1740,Sales,Manager,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,HIGH,9.45,1
1740,Sales,Manager,Reading Comprehension,Learn Reading Comprehension,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,4.0,HIGH,HIGH,8.4,2
1740,Sales,Manager,Active Listening,Learn Active Listening,C015,Running Effective Remote Meetings,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,HIGH,8.4,3
1744,Human Resources,Human Resources,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1744,Human Resources,Human Resources,Reading Comprehension,Learn Reading Comprehension,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,4.0,HIGH,LOW,6.0,2
1744,Human Resources,Human Resources,Writing,Learn Writing,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,3.88,HIGH,LOW,5.82,3
1745,Research & Development,Research Scientist,Writing,Learn Writing,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,4.25,HIGH,LOW,6.375,1
1745,Research & Development,Research Scientist,Science,Learn Science,C038,Scientific Method in Practice,edX,Intermediate,14,tag,4.12,HIGH,LOW,6.18,2
1745,Research & Development,Research Scientist,Critical Thinking,Learn Critical Thinking,C033,Structured Problem Solving,Coursera,Intermediate,12,tag,4.0,HIGH,LOW,6.0,3
1746,Human Resources,Human Resources,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,1
1746,Human Resources,Human Resources,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.12,HIGH,MEDIUM,7.107,2
1746,Human Resources,Human Resources,Adobe Photoshop,Learn Adobe Photoshop,C020,Digital Image Editing Foundations,Adobe,Beginner,16,tag,3.5,HIGH,MEDIUM,6.037,3
1747,Human Resources,Human Resources,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,HIGH,9.45,1
1747,Human Resources,Human Resources,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,HIGH,9.45,2
1747,Human Resources,Human Resources,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.12,HIGH,HIGH,8.652,3
1749,Sales,Sales Executive,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,1
1749,Sales,Sales Executive,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,MEDIUM,7.762,2
1749,Sales,Sales Executive,Microsoft Outlook,Learn Microsoft Outlook,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,3
1751,Research & Development,Research Scientist,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1751,Research & Development,Research Scientist,R,Learn R,C002,Statistical Programming in R,Coursera,Intermediate,24,tag,4.5,HIGH,LOW,6.75,2
1751,Research & Development,Research Scientist,Writing,Learn Writing,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,4.25,HIGH,LOW,6.375,3
1752,Sales,Sales Representative,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,HIGH,9.45,1
1752,Sales,Sales Representative,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,HIGH,9.45,2
1752,Sales,Sales Representative,Salesforce,Learn Salesforce,C026,Managing the Customer Pipeline,Trailhead,Beginner,16,tag,4.5,HIGH,HIGH,9.45,3
1753,Research & Development,Healthcare Representative,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,1
1753,Research & Development,Healthcare Representative,Salesforce,Learn Salesforce,C026,Managing the Customer Pipeline,Trailhead,Beginner,16,tag,4.5,HIGH,MEDIUM,7.762,2
1753,Research & Development,Healthcare Representative,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.25,HIGH,MEDIUM,7.331,3
1754,Sales,Sales Executive,Salesforce,Learn Salesforce,C026,Managing the Customer Pipeline,Trailhead,Beginner,16,tag,4.5,HIGH,MEDIUM,7.762,1
1754,Sales,Sales Executive,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,MEDIUM,6.9,2
1754,Sales,Sales Executive,Adobe Creative Cloud,Learn Adobe Creative Cloud,C020,Digital Image Editing Foundations,Adobe,Beginner,16,tag,3.5,HIGH,MEDIUM,6.037,3
1755,Research & Development,Research Scientist,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1755,Research & Development,Research Scientist,R,Learn R,C002,Statistical Programming in R,Coursera,Intermediate,24,tag,4.5,HIGH,LOW,6.75,2
1755,Research & Development,Research Scientist,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,3
1756,Sales,Sales Executive,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1756,Sales,Sales Executive,Salesforce,Learn Salesforce,C026,Managing the Customer Pipeline,Trailhead,Beginner,16,tag,4.5,HIGH,LOW,6.75,2
1756,Sales,Sales Executive,Microsoft Outlook,Learn Microsoft Outlook,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,3
1757,Sales,Sales Executive,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,LOW,6.75,1
1757,Sales,Sales Executive,Microsoft Outlook,Learn Microsoft Outlook,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,2
1757,Sales,Sales Executive,Active Listening,Learn Active Listening,C015,Running Effective Remote Meetings,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,LOW,6.0,3
1758,Sales,Sales Executive,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,HIGH,9.45,1
1758,Sales,Sales Executive,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,HIGH,9.45,2
1758,Sales,Sales Executive,Adobe InDesign,Learn Adobe InDesign,C022,Layout and Publication Design,Adobe,Intermediate,14,tag,3.5,HIGH,HIGH,7.35,3
1760,Research & Development,Laboratory Technician,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,MEDIUM,7.762,1
1760,Research & Development,Laboratory Technician,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,2
1760,Research & Development,Laboratory Technician,Reading Comprehension,Learn Reading Comprehension,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,3.75,HIGH,MEDIUM,6.469,3
1761,Sales,Sales Executive,Microsoft PowerPoint,Learn Microsoft PowerPoint,C012,Presenting Data to Decision Makers,LinkedIn Learning,Beginner,10,tag,4.5,HIGH,HIGH,9.45,1
1761,Sales,Sales Executive,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.0,HIGH,HIGH,8.4,2
1761,Sales,Sales Executive,Adobe Creative Cloud,Learn Adobe Creative Cloud,C020,Digital Image Editing Foundations,Adobe,Beginner,16,tag,3.5,HIGH,HIGH,7.35,3
1762,Research & Development,Research Scientist,R,Learn R,C002,Statistical Programming in R,Coursera,Intermediate,24,tag,4.5,HIGH,MEDIUM,7.762,1
1762,Research & Development,Research Scientist,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,MEDIUM,7.762,2
1762,Research & Development,Research Scientist,Writing,Learn Writing,C035,Business Writing for Clarity,LinkedIn Learning,Beginner,8,tag,4.25,HIGH,MEDIUM,7.331,3
1763,Research & Development,Healthcare Representative,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1763,Research & Development,Healthcare Representative,Microsoft Outlook,Learn Microsoft Outlook,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,2
1763,Research & Development,Healthcare Representative,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.25,HIGH,LOW,6.375,3
1764,Research & Development,Research Scientist,Microsoft Office,Learn Microsoft Office,C013,Productivity Suite Fundamentals,Microsoft Learn,Beginner,10,tag,4.5,HIGH,LOW,6.75,1
1764,Research & Development,Research Scientist,Science,Learn Science,C038,Scientific Method in Practice,edX,Intermediate,14,tag,4.12,HIGH,LOW,6.18,2
1764,Research & Development,Research Scientist,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.12,HIGH,LOW,6.18,3
1766,Research & Development,Healthcare Representative,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,HIGH,9.45,1
1766,Research & Development,Healthcare Representative,Salesforce,Learn Salesforce,C026,Managing the Customer Pipeline,Trailhead,Beginner,16,tag,4.5,HIGH,HIGH,9.45,2
1766,Research & Development,Healthcare Representative,Speaking,Learn Speaking,C036,Listening and Influence at Work,LinkedIn Learning,Beginner,6,tag,4.25,HIGH,HIGH,8.925,3
1767,Research & Development,Research Scientist,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,HIGH,9.45,1
1767,Research & Development,Research Scientist,Science,Learn Science,C038,Scientific Method in Practice,edX,Intermediate,14,tag,4.12,HIGH,HIGH,8.652,2
1767,Research & Development,Research Scientist,Critical Thinking,Learn Critical Thinking,C033,Structured Problem Solving,Coursera,Intermediate,12,tag,4.0,HIGH,HIGH,8.4,3
1768,Research & Development,Laboratory Technician,Microsoft Excel,Learn Microsoft Excel,C010,Advanced Spreadsheet Modelling,Microsoft Learn,Intermediate,12,tag,4.5,HIGH,LOW,6.75,1
1768,Research & Development,Laboratory Technician,Active Listening,Learn Active Listening,C015,Running Effective Remote Meetings,LinkedIn Learning,Beginner,6,tag,3.62,HIGH,LOW,5.43,2
